start,end,length
53023,751,107.095
53024,50030,113.284
53025,42369,112.96099999999998
53025,3566,117.60400000000001
53026,55288,76.3
53026,53117,435.94499999999994
53027,39289,44.92
53027,53028,27.563000000000002
53029,53030,101.646
53030,53029,101.646
53036,53037,15.63
53037,53036,15.63
53036,36536,111.048
53043,53044,19.107
53044,53043,19.107
53044,42617,24.829
53048,53049,59.64
53049,53048,59.64
53050,11756,232.327
53051,12720,47.855
53054,53055,159.608
53055,53054,159.608
53058,53059,11.484
53059,53058,11.484
53063,18266,77.314
53069,53070,38.551
53070,53069,38.551
53071,55451,38.458
55451,53071,38.458
53071,4356,173.947
53072,44877,72.661
53072,38716,141.98
53073,53074,68.517
53074,53073,68.517
53076,39831,11.341
53078,53084,68.819
53079,53080,6.682
53080,53079,6.682
53079,35384,28.104999999999997
53080,36343,52.21999999999999
53081,55495,103.824
55495,53081,103.824
53083,35694,161.24
53084,53080,30.592000000000002
53088,39134,162.807
53089,53090,10.805
53090,53089,10.805
53089,35404,95.825
53090,53092,90.431
53091,53089,90.402
53091,53092,10.996
53092,53091,10.996
53092,35403,115.61399999999999
53095,53725,63.62899999999999
53096,53722,14.274
53722,53096,14.274
53096,53726,54.066
53097,53712,9.657
53097,53098,78.265
53098,53700,82.54400000000001
53099,53729,82.569
53100,53723,91.093
53101,55577,10.249
53101,51155,72.462
53102,458,168.607
53102,2131,78.855
53103,53102,9.982
53103,53274,260.08000000000004
53104,17123,87.398
53105,6259,51.205999999999996
53105,11559,69.659
53107,44423,59.776
53108,831,68.01
53108,439,70.682
53109,55479,13.826
55479,53109,13.826
53109,53447,39.335
53110,52457,24.415
53112,53114,41.63
53113,13295,125.64599999999999
53114,53113,126.46900000000001
53115,45689,9.774
53115,42673,81.025
53117,48428,342.598
53119,2150,158.58100000000002
53120,53121,13.165
53120,53123,195.69699999999997
53121,44035,28.85
53122,53121,199.022
53123,53122,12.855
53123,52517,55.474999999999994
53124,13818,130.303
53124,53125,81.216
53125,53124,81.216
53126,54443,172.37199999999999
54443,53126,172.37199999999999
53126,53127,15.940000000000001
53127,38395,33.934
53128,54439,113.969
53128,53110,85.69900000000001
53129,54439,49.277
53129,52923,61.06999999999999
53131,17978,196.257
53132,55218,54.580000000000005
53132,52930,183.63100000000003
53132,53235,33.233
53133,53134,42.344
53134,53133,42.344
53134,3774,66.446
53135,53136,33.358
53137,53138,25.805999999999997
53137,44099,82.518
53138,2883,7.204
53138,2685,143.095
53140,53402,48.622
53402,53140,48.622
53142,53144,16.913
53144,53142,16.913
53143,20565,21.019
53144,20563,24.518
53145,55058,360.09399999999994
55058,53145,360.09399999999994
53146,53145,39.809
53147,53143,22.415
53149,53148,17.972
53150,53151,79.021
53151,31160,80.311
53152,1199,274.255
53152,53153,85.94000000000001
53153,53152,85.94000000000001
53152,53154,80.165
53154,53152,80.165
53156,53157,39.381
53157,53156,39.381
53158,1341,146.944
53158,979,76.994
53159,197,91.49099999999999
53160,53158,75.466
53160,53159,114.901
53161,1340,58.594
53162,482,31.494
53163,155,12.442
53163,53164,23.714999999999996
53164,155,22.734
53165,25279,84.32499999999999
53166,42543,180.45200000000003
53166,50872,30.686
53168,48255,73.259
53169,51953,23.11
53169,53168,28.129
53170,46254,92.731
53171,53170,29.515
53172,48253,61.602000000000004
53173,53172,23.396
53173,48253,63.779
53174,9687,81.159
53175,9687,84.866
53175,53174,28.036
53176,53177,6.711
53177,53176,6.711
53176,6242,89.457
53177,6243,85.65400000000001
53179,54547,329.115
54547,53179,329.115
53180,44561,7.118
53181,50977,40.68
53181,55393,176.666
55393,53181,176.666
53183,53184,28.305
53184,4858,51.958
53186,13182,38.871
53186,45324,42.038
53189,53190,38.077
53192,27478,204.79500000000002
53196,55500,179.227
53200,54282,137.272
53200,53201,75.542
53201,49252,158.29600000000002
53202,51195,247.548
53207,53009,46.828
53208,54713,77.383
53208,750,77.067
53209,53210,56.629
53210,53209,56.629
53211,5457,18.222
53211,45228,15.667
53213,53214,38.054
53223,53224,78.344
53224,53223,78.344
53223,5681,105.63499999999999
53224,53225,82.339
53225,53224,82.339
53225,53226,81.851
53226,53225,81.851
53225,8311,102.084
53226,53227,79.311
53227,53226,79.311
53227,12641,99.84
53227,53228,82.02199999999999
53228,53227,82.02199999999999
53229,3008,56.894999999999996
53229,331,226.475
53230,53231,54.928
53231,53230,54.928
53232,53233,46.965
53233,53232,46.965
53234,52867,206.62600000000003
53234,52332,355.21799999999996
53235,53128,72.282
53235,55218,20.613000000000003
53236,53237,29.994
53236,46483,35.645
53238,53239,30.828
53239,53238,30.828
53239,38694,150.89800000000002
53240,18923,333.59200000000004
53240,44213,281.71599999999995
53242,53243,36.318
53243,53242,36.318
53244,53245,44.217
53245,53244,44.217
53244,35654,208.656
53247,55532,23.445
55532,53247,23.445
53248,41479,63.959
53250,16101,63.37599999999999
53251,53254,23.328
53252,43987,118.309
53253,53252,16.810000000000002
53255,1354,151.79199999999997
53255,49422,11.133
53257,43866,203.685
53257,53258,7.072
53258,53257,7.072
53258,49885,150.987
53259,43802,1218.5799999999997
53259,46236,152.551
53260,53262,16.706
53260,928,142.14000000000001
53261,53260,12.763
53261,2899,139.24399999999997
53262,52146,13.686
53262,46149,61.13700000000001
53264,1753,18.971
53264,3155,58.29
53265,53264,37.065
53265,1753,41.462
53266,564,135.07600000000002
53267,42082,25.869
53267,53268,27.131
53268,53267,27.131
53269,53270,37.703
53271,2782,75.514
53273,53275,78.89
53274,53273,158.679
53275,53334,85.352
53276,45599,24.918999999999997
53278,209,105.932
53279,43489,122.72800000000001
53280,43925,53.48999999999999
53281,51569,42.169
53281,53282,23.812
53282,53281,161.11599999999999
53283,53582,103.702
53283,51003,515.18
53284,549,241.63000000000002
53289,53301,84.634
53290,54630,32.473
54630,53290,32.473
53292,12981,339.706
53294,44012,79.47
53295,53290,60.152
53295,15423,52.699999999999996
53295,53297,53.569
53296,53295,8.936
53296,44014,50.162
53297,15423,9.553
53297,44013,33.288
53298,52953,208.721
53299,50098,85.73599999999999
53299,53301,86.012
53300,53299,8.936
53300,53302,39.746
53301,17867,132.701
53302,53299,37.21
53303,15242,147.955
53304,15254,84.372
53304,53318,16.487000000000002
53318,53304,16.487000000000002
53305,54373,58.799
53305,54374,39.777
54374,53305,39.777
53308,51240,160.991
53309,53310,91.28
53310,53309,91.28
53311,53312,3.179
53312,53311,3.179
53311,44004,11.492
53312,53308,78.734
53314,55388,79.664
55388,53314,79.664
53315,16861,47.952
53315,54423,15.188
54423,53315,15.188
53315,48405,161.558
53316,54423,47.607
53316,53315,51.269
53317,50607,20.164
53318,17448,69.17
53318,15254,121.39900000000002
53319,45139,12.579
53321,8274,10.78
53323,43999,79.424
53326,611,131.035
53328,49422,19.927
53328,53255,23.887
53329,53285,72.32
53329,47483,62.166
53330,2091,188.31500000000003
53330,53586,113.48700000000001
53333,2093,136.969
53334,2127,87.22
53335,54388,12.794
54388,53335,12.794
53335,22204,72.563
53335,53859,65.728
53859,53335,65.728
53336,42564,224.96099999999998
53336,52750,142.90899999999996
53336,1630,245.751
53337,53338,26.836
53338,55238,58.739
55238,53338,58.739
53339,54612,83.573
54612,53339,83.573
53339,19403,268.581
53340,27896,83.16099999999999
53341,32137,40.493
53342,42017,276.432
53343,53342,22.186
53343,53341,15.127
53344,53345,70.98
53345,53344,70.98
53344,53346,101.485
53345,18854,154.36800000000002
53347,19407,380.03900000000004
53348,26523,15.116
53350,53351,7.178
53351,50203,15.428999999999998
53351,26513,178.094
53352,54475,24.556
54475,53352,24.556
53352,54474,30.058
53353,45034,6.753
53353,53355,89.949
53354,53355,53.673
53354,20074,46.887
53355,53357,71.777
53356,45045,92.553
53356,26518,100.59899999999999
53357,53356,19.416
53357,53353,84.241
53358,18539,177.89100000000002
53358,53359,98.923
53359,53358,98.923
53359,53360,81.342
53360,53359,81.342
53360,53361,79.35
53361,53360,79.35
53361,53362,82.579
53362,53361,82.579
53361,26679,290.43899999999996
53362,26680,353.73499999999996
53363,41605,348.59499999999997
53364,53365,13.217
53365,53363,55.439
53366,49636,6.46
53366,47451,88.93900000000001
53367,53364,48.056
53367,47451,37.961000000000006
53368,19416,82.957
53368,26954,207.69600000000003
53369,32142,86.716
53370,41952,214.20300000000003
53373,54339,15.056
54339,53373,15.056
53374,33425,85.518
53375,47819,22.174
53375,50575,6.979
53377,25771,84.16999999999999
53378,45046,82.796
53379,47435,4.446
53380,28546,66.166
53381,53382,6.114
53382,53381,6.114
53384,53385,76.032
53385,53384,76.032
53384,25826,144.30400000000003
53385,53386,77.919
53386,53385,77.919
53385,29681,95.259
53386,26693,145.231
53386,53392,78.806
53392,53386,78.806
53387,31086,10.09
53388,53387,10.457
53388,53390,74.755
53389,53390,9.734
53390,53389,9.734
53389,53391,194.817
53391,53389,194.817
53389,53387,74.93
53390,25216,77.04599999999999
53392,53393,79.661
53393,53392,79.661
53392,19153,97.014
53393,24837,146.184
53393,53394,98.187
53394,53393,98.187
53396,53399,110.523
53399,53396,110.523
53397,53398,79.34299999999999
53398,53397,79.34299999999999
53399,53401,16.227
53401,53399,16.227
53399,53406,141.443
53400,53401,11.546
53401,53400,11.546
53400,46824,282.774
53400,53402,16.497
53402,53400,16.497
53401,48513,141.714
53402,42068,86.57300000000001
53403,53404,170.277
53404,53403,170.277
53403,55273,12.248000000000001
55273,53403,12.248000000000001
53405,53407,33.916999999999994
53407,53405,33.916999999999994
53405,42043,60.161
53406,42032,173.227
53407,42043,37.971000000000004
53408,20005,98.777
53410,24716,148.473
53411,53414,3.862
53414,53411,3.862
53411,43216,61.265
53412,53413,5.805
53413,53412,5.805
53412,53410,12.773
53413,53410,11.218
53413,53414,15.447
53414,53413,15.447
53414,53468,555.9200000000001
53416,26984,118.502
53417,45855,17.107
53417,53418,17.082
53418,45856,33.298
53419,20768,70.143
53419,50251,39.78
53420,43576,218.05299999999997
53421,53423,76.406
53423,53421,76.406
53421,4526,166.82
53421,53422,73.279
53422,53421,73.279
53422,44468,166.643
53423,9254,160.114
53425,19819,202.81600000000003
53426,48804,67.138
53426,55221,58.875
53426,54225,22.512
53427,53428,17.565
53428,53427,17.565
53427,10030,51.87200000000001
53428,53429,8.649
53429,53427,12.741
53429,10598,80.959
53431,4175,13.397
53432,3435,110.182
53434,53484,60.12499999999999
53484,53434,60.12499999999999
53435,9712,82.976
53435,53484,53.543
53484,53435,53.543
53436,53430,33.731
53437,51776,11.71
53438,53439,36.879
53440,53442,4.84
53440,54506,249.90499999999997
53440,53443,10.221
53443,53440,10.221
53440,54580,28.886000000000003
54580,53440,28.886000000000003
53441,54580,30.407
53442,53441,47.861000000000004
53442,21352,199.919
53443,53442,11.06
53446,53109,65.45100000000001
53446,53447,69.25800000000001
53447,54441,18.02
53448,53449,14.898000000000001
53449,53448,14.898000000000001
53448,54550,10.611999999999998
54550,53448,10.611999999999998
53449,54550,10.527
53450,53451,35.587
53451,53450,35.587
53450,53476,145.34099999999998
53476,53450,145.34099999999998
53451,24808,35.69
53452,46070,72.555
53453,30096,96.593
53454,53455,4.641
53455,26986,187.20000000000002
53455,48082,22.13
53456,53457,14.781
53457,53456,14.781
53456,53454,78.346
53457,48080,247.677
53458,53463,32.673
53463,53458,32.673
53458,52661,47.487
53459,53463,22.317
53463,53459,22.317
53459,31234,268.124
53459,53460,79.01
53460,53459,79.01
53461,54508,10.392
54508,53461,10.392
53461,24778,174.752
53462,54508,174.70499999999998
53464,52664,11.754
53464,24777,29.844
53465,53469,3.916
53465,53470,4.207
53465,21019,92.027
53466,53467,4.711
53466,33659,249.279
53467,53468,12.075
53467,53413,550.533
53468,24779,7.116
53468,43224,13.063
53469,53466,6.837
53469,50094,640.2510000000001
53470,53467,7.161
53470,53469,1.738
53471,53465,12.644
53471,48085,83.859
53472,54024,12.613
54024,53472,12.613
53472,53473,56.839
53473,53472,56.839
53473,53474,77.734
53474,53473,77.734
53473,20254,239.221
53476,31454,104.026
53477,11535,65.60499999999999
53477,53479,102.916
53479,53477,102.916
53478,53479,70.448
53479,53478,70.448
53480,53481,10.109
53481,53480,10.109
53480,9694,223.519
53480,53482,26.458
53482,53480,26.458
53481,53483,22.374000000000002
53482,9838,125.515
53482,53483,29.496000000000002
53483,53482,29.496000000000002
53484,53486,86.565
53486,53484,86.565
53484,55324,33.959
53485,55324,7.659
55324,53485,7.659
53485,7765,109.637
53486,9712,74.327
53487,54618,40.843
53487,4235,142.794
53488,53491,9.538
53488,53489,20.283
53489,53491,17.338
53490,10814,52.35
53491,11741,332.88500000000005
53491,53490,80.616
53492,49235,66.649
53494,53495,16.237
53495,53494,16.237
53494,44372,21.904999999999998
53494,45604,46.903
53495,52153,63.349
53496,29242,66.178
53497,42127,360.6449999999999
53497,53496,20.911
53498,27630,64.06
53499,49105,25.679
53500,53501,62.36299999999999
53501,53500,62.36299999999999
53502,5096,79.61
53502,9701,137.90800000000002
53503,53508,78.22
53503,6920,223.72699999999998
53504,53507,78.29899999999999
53505,8848,62.67399999999999
53505,50732,176.11300000000003
53506,53509,77.994
53506,10942,201.973
53507,8036,126.13199999999999
53507,53506,78.30199999999999
53508,53504,78.794
53508,11197,125.341
53509,53505,11.893
53509,10760,125.097
53510,8350,79.45599999999999
53511,55379,8.26
53511,23651,226.375
53513,53515,14.564
53515,53513,14.564
53513,22058,187.183
53514,53515,15.068
53515,53514,15.068
53514,42073,76.066
53515,42074,155.61700000000002
53516,23863,31.564
53517,19810,76.805
53518,31872,78.98100000000001
53518,20875,193.68499999999997
53518,22703,78.905
53518,53519,44.859
53519,53518,44.859
53521,53858,250.32199999999997
53522,53523,130.237
53523,21309,211.10999999999999
53523,47933,79.552
53525,53527,16.169
53525,53526,24.478
53526,53525,24.478
53525,48291,115.862
53526,54315,59.905
53527,53526,18.473
53527,27673,141.558
53528,53529,70.643
53529,53528,70.643
53528,52312,169.74300000000002
53529,29982,13.524
53530,53531,69.213
53531,53530,69.213
53532,53533,16.271
53533,44647,317.817
53534,46537,77.779
53535,53534,8.249
53535,44642,78.068
53536,53565,188.964
53565,53536,188.964
53536,53550,79.085
53537,53565,189.564
53565,53537,189.564
53538,53565,27.92
53565,53538,27.92
53539,53544,78.33
53544,53539,78.33
53539,53558,80.726
53558,53539,80.726
53539,27494,189.748
53540,29284,24.465
53541,32358,189.139
53542,53541,189.015
53543,53542,189.365
53544,53543,189.309
53545,28543,189.66
53546,53549,79.198
53549,53546,79.198
53548,53554,78.509
53554,53548,78.509
53548,53549,78.879
53549,53548,78.879
53549,28542,189.159
53550,53559,78.295
53559,53550,78.295
53550,53551,188.814
53551,46831,190.071
53551,53558,78.107
53558,53551,78.107
53551,53565,79.281
53565,53551,79.281
53552,53550,189.348
53552,53560,78.469
53560,53552,78.469
53553,53552,189.221
53553,53561,78.65400000000001
53561,53553,78.65400000000001
53554,53553,189.482
53554,53562,78.836
53562,53554,78.836
53555,53563,79.017
53563,53555,79.017
53555,53554,189.234
53556,53555,189.087
53556,53564,79.197
53564,53556,79.197
53557,53558,189.676
53558,53559,189.031
53559,53560,189.279
53560,53561,189.234
53561,53562,189.37
53562,53563,189.268
53563,53564,188.895
53564,20540,190.333
53566,53567,57.377
53567,53566,57.377
53566,31046,180.71
53567,29283,65.813
53568,53570,79.994
53570,53568,79.994
53568,32191,189.71199999999996
53570,24223,188.764
53571,50382,51.112
53573,53574,46.117
53574,53573,46.117
53574,42414,54.235
53575,42419,84.767
53575,42413,41.321
53577,19445,104.998
53579,1043,22.192
53579,53580,22.95
53580,53579,22.95
53580,1405,130.00199999999998
53581,42571,17.461
53581,43892,135.84599999999998
53581,43896,60.013999999999996
53582,43910,15.089
53584,52900,223.28900000000002
53585,53586,6.0009999999999994
53586,53585,6.0009999999999994
53587,53592,268.16299999999995
53588,53589,20.887
53589,53588,20.887
53588,53590,79.608
53589,451,79.177
53590,1445,263.92499999999995
53590,43694,86.169
53591,53585,148.5
53591,449,72.57499999999999
53592,52468,19.599
53592,53591,78.238
53593,53594,36.535
53594,53593,36.535
53595,49468,29.593
53596,53597,10.462
53597,53596,10.462
53596,53595,150.952
53597,54312,34.661
53598,54782,369.034
53599,53600,13.651
53600,53599,13.651
53600,53601,7.143
53601,53599,11.423
53601,30472,205.97799999999998
53602,54417,15.631
54417,53602,15.631
53602,48510,189.953
53604,53606,86.32400000000001
53606,20097,173.84900000000002
53607,22246,222.89
53607,53609,93.694
53609,53607,93.694
53608,53609,63.899
53609,53608,63.899
53609,50490,106.135
53610,24647,85.647
53610,33158,29.485
53611,27157,188.999
53612,30349,85.207
53612,23338,355.75
53613,32395,84.47200000000001
53613,23340,412.714
53614,53615,8.129
53615,53614,8.129
53614,22773,195.09199999999998
53616,45580,67.94300000000001
53618,53619,34.299
53620,53621,6.425
53621,53620,6.425
53620,51677,80.433
53621,28984,78.14699999999999
53622,53625,149.491
53625,53622,149.491
53622,26459,82.47
53623,53624,7.366
53624,53623,7.366
53624,53626,8.977
53624,53625,12.041
53625,53624,12.041
53625,53626,9.536
53626,53625,9.536
53626,26280,71.43400000000001
53627,53628,17.766
53628,53627,17.766
53627,51674,39.274
53628,28138,71.126
53629,29114,29.693
53629,52580,22.622
53636,30020,214.56000000000003
53638,53754,26.827
53638,21227,138.038
53640,53789,16.752
53789,53640,16.752
53640,53641,48.331999999999994
53640,53790,10.453
53790,53640,10.453
53641,41907,71.656
53643,46229,118.132
53644,49637,138.935
53644,53797,67.238
53797,53644,67.238
53644,53794,68.87400000000001
53794,53644,68.87400000000001
53645,53855,15.183
53645,53854,24.104
53854,53645,24.104
53646,53647,70.445
53647,53646,70.445
53646,53657,15.728
53657,53646,15.728
53647,53648,33.058
53648,53647,33.058
53648,53649,128.166
53649,53648,128.166
53649,53650,94.254
53650,53649,94.254
53650,53651,15.253
53651,53650,15.253
53651,53652,59.985
53652,53651,59.985
53651,22907,84.082
53652,53653,62.537000000000006
53653,53652,62.537000000000006
53654,53655,20.513
53655,53654,20.513
53656,20316,267.816
53656,53661,119.425
53661,53656,119.425
53657,53659,59.495999999999995
53659,53657,59.495999999999995
53658,53659,79.482
53659,53658,79.482
53659,55091,166.16
55091,53659,166.16
53660,53662,71.226
53662,53660,71.226
53660,53661,80.71999999999998
53661,53660,80.71999999999998
53661,51105,129.709
53662,51109,143.007
53662,53663,107.34700000000001
53663,53662,107.34700000000001
53663,53665,110.56299999999999
53665,53663,110.56299999999999
53664,53670,10.634
53670,53664,10.634
53664,53671,775.6869999999999
53665,53668,14.366
53666,53669,9.031
53666,53664,118.001
53667,53668,9.211
53667,53665,15.336
53668,53666,8.955
53669,53667,8.977
53669,51099,20.162
53670,55108,80.687
53671,42253,72.242
53671,42251,359.372
53672,53689,10.811
53689,53672,10.811
53672,53688,21.677
53673,53695,10.769
53695,53673,10.769
53673,53690,19.528
53674,53692,10.72
53692,53674,10.72
53674,53694,77.0
53675,53679,11.008
53675,53693,39.584
53676,53688,10.826
53688,53676,10.826
53676,53689,21.818
53677,53690,10.784
53677,53695,19.566
53678,53691,10.78
53691,53678,10.78
53679,42256,54.689
53679,42254,472.757
53680,53681,10.981
53681,53680,10.981
53680,53682,79.07900000000001
53681,53698,78.94300000000001
53682,53683,78.994
53683,53684,10.92
53684,53683,10.92
53683,53685,78.94300000000001
53684,32990,78.963
53685,53686,10.878
53686,53685,10.878
53685,53687,79.46000000000001
53686,53684,78.92500000000001
53687,53676,79.329
53688,25623,79.411
53689,54463,192.82899999999998
54463,53689,192.82899999999998
53689,53677,57.202999999999996
53690,53860,141.775
53690,53672,57.275
53692,53691,80.029
53693,53694,10.69
53694,53693,10.69
53693,53692,77.08
53694,53679,39.429
53695,53678,50.092999999999996
53696,53699,10.891
53696,53697,79.71
53697,53698,10.795
53698,53697,10.795
53697,53680,78.96900000000001
53698,53699,79.788
53699,21183,138.893
53699,53701,77.47
53700,53701,11.997
53701,53700,11.997
53700,53696,73.577
53701,53711,80.142
53702,21174,134.357
53702,53727,55.674
53703,53719,13.445
53703,53705,79.694
53704,53717,11.864
53717,53704,11.864
53704,53720,40.191
53705,53718,12.651
53718,53705,12.651
53705,53704,79.59899999999999
53706,53716,11.052
53716,53706,11.052
53706,53709,78.015
53707,53714,9.477
53714,53707,9.477
53707,53713,18.384
53708,53713,9.286
53713,53708,9.286
53708,53714,18.586
53709,53715,10.267
53715,53709,10.267
53709,53707,79.107
53710,53720,11.445
53720,53710,11.445
53710,53717,40.494
53711,53712,77.964
53711,53098,10.749
53712,21180,127.564
53712,53708,59.103
53713,53097,59.022999999999996
53714,53715,79.078
53715,53716,77.803
53716,53710,40.205
53717,53718,79.143
53718,53719,79.971
53719,21174,124.927
53719,53702,49.129
53720,53706,40.058
53721,53702,14.117
53721,53703,49.388999999999996
53722,26248,86.07
53723,53724,9.478
53724,53723,9.478
53723,53095,82.24199999999999
53724,20986,101.02799999999999
53725,53096,96.30199999999999
53726,31530,82.41
53726,53721,57.452
53727,53722,56.021
53727,53726,14.292
53728,20985,77.339
53728,28147,183.23199999999997
53729,53730,10.794
53730,53729,10.794
53729,53738,182.538
53730,33312,85.624
53731,53732,12.162
53731,53100,93.306
53732,53728,9.633
53732,53733,9.756
53733,53736,10.083
53733,53735,17.522
53734,53735,9.736
53734,53736,17.928
53735,53731,2.493
53736,53737,3.079
53737,53738,12.243
53737,53730,179.08500000000004
53738,53734,10.712
53738,51506,51.55499999999999
53739,33025,253.43599999999998
53739,53740,75.827
53740,53739,75.827
53739,53744,84.077
53744,53739,84.077
53740,53741,10.155
53741,53740,10.155
53741,53742,65.789
53742,53741,65.789
53742,53743,76.75399999999999
53743,53742,76.75399999999999
53743,53745,75.102
53745,53743,75.102
53746,54482,31.663000000000004
53747,53756,37.071
53756,53747,37.071
53747,53755,47.293
53755,53747,47.293
53748,53755,199.03499999999997
53755,53748,199.03499999999997
53749,53750,94.226
53750,53749,94.226
53750,53757,141.21699999999998
53757,53750,141.21699999999998
53751,21229,87.127
53751,53752,84.306
53752,53751,84.306
53751,53757,83.93199999999999
53757,53751,83.93199999999999
53752,53754,55.93899999999999
53754,53752,55.93899999999999
53753,53638,6.796
53753,53758,68.119
53758,53753,68.119
53753,53754,28.389000000000003
53754,53753,28.389000000000003
53756,53757,84.12299999999999
53757,53756,84.12299999999999
53758,53637,50.922
53759,53764,87.55899999999998
53764,53759,87.55899999999998
53760,53761,66.58
53761,53760,66.58
53761,53778,179.718
53778,53761,179.718
53762,53763,24.947
53763,53762,24.947
53762,53764,67.05
53764,53762,67.05
53762,48628,20.931
53763,53767,13.215
53767,53763,13.215
53764,22591,88.199
53765,53766,23.503
53766,53765,23.503
53765,51498,48.489
53765,53767,57.32
53767,53765,57.32
53768,53771,79.467
53771,53768,79.467
53769,53770,82.17099999999999
53770,53769,82.17099999999999
53770,53773,85.20299999999999
53773,53770,85.20299999999999
53770,28318,81.976
53771,54604,217.557
54604,53771,217.557
53771,53772,83.178
53772,53771,83.178
53772,53773,82.30099999999999
53773,53772,82.30099999999999
53776,53778,59.787000000000006
53776,20840,332.78
53777,53778,104.50399999999999
53778,53777,104.50399999999999
53777,53779,239.718
53779,53777,239.718
53778,33085,131.751
53780,53781,93.064
53781,53787,37.706999999999994
53781,53782,37.248
53782,53791,27.908
53783,53784,65.42099999999999
53784,53785,34.399
53785,41908,72.525
53785,53789,74.537
53786,53788,20.991
53788,53786,20.991
53786,53780,56.256
53787,53788,159.081
53788,33488,191.993
53789,41913,396.97
53790,53641,49.235
53792,53782,20.049
53792,53791,23.977999999999998
53793,19571,68.328
53793,41923,101.089
53795,53796,10.755
53795,54841,72.258
53796,47452,76.872
53796,46239,371.5529999999999
53797,54841,43.754
54841,53797,43.754
53797,29489,141.514
53798,53799,40.543
53799,53798,40.543
53799,53800,43.519
53800,53799,43.519
53799,41970,257.94100000000003
53800,49642,170.116
53800,53806,44.859
53806,53800,44.859
53801,23781,75.765
53801,53806,239.53699999999998
53806,53801,239.53699999999998
53802,53803,90.601
53803,53802,90.601
53803,22178,86.599
53803,53809,5.879
53809,53803,5.879
53804,53805,76.336
53805,53804,76.336
53804,53812,89.55099999999999
53812,53804,89.55099999999999
53804,49633,196.684
53805,53808,76.391
53808,53805,76.391
53805,23780,219.91899999999998
53806,53807,76.244
53807,53806,76.244
53806,53809,169.587
53809,53806,169.587
53807,53808,76.284
53808,53807,76.284
53807,23781,233.206
53808,49666,183.186
53809,49661,75.78200000000001
53810,53820,45.383
53820,53810,45.383
53810,23771,207.37099999999998
53810,53819,75.855
53819,53810,75.855
53811,53820,47.688
53820,53811,47.688
53811,53821,79.289
53821,53811,79.289
53811,49667,201.718
53812,23778,208.208
53812,53813,75.967
53813,53812,75.967
53813,49659,201.942
53813,53814,75.959
53814,53813,75.959
53814,53815,86.679
53815,53814,86.679
53814,23776,207.781
53815,49650,202.169
53815,53816,86.761
53816,53815,86.761
53816,53817,77.416
53817,53816,77.416
53816,23774,207.806
53817,49649,201.96599999999998
53817,53818,77.577
53818,53817,77.577
53818,20518,207.729
53818,53819,76.155
53819,53818,76.155
53819,49657,202.255
53821,53350,227.571
53821,53822,78.689
53822,53821,78.689
53822,49652,201.916
53822,53823,79.66
53823,53822,79.66
53823,53824,78.746
53824,53823,78.746
53823,49749,238.497
53824,49639,201.987
53824,53825,79.477
53825,53824,79.477
53825,23769,238.34900000000002
53825,53826,78.70400000000001
53826,53825,78.70400000000001
53826,53831,79.10499999999999
53831,53826,79.10499999999999
53826,49658,201.938
53827,53840,78.377
53840,53827,78.377
53827,53839,79.589
53839,53827,79.589
53828,49651,202.23399999999998
53828,53830,78.383
53830,53828,78.383
53828,53842,79.127
53842,53828,79.127
53829,53830,79.56400000000001
53830,53829,79.56400000000001
53829,49630,202.51899999999998
53829,53841,78.742
53841,53829,78.742
53830,23756,237.999
53831,23768,238.35600000000002
53831,53832,78.876
53832,53831,78.876
53832,49638,202.01500000000001
53832,53833,79.258
53833,53832,79.258
53833,53834,79.164
53834,53833,79.164
53833,23766,238.303
53834,49645,201.87599999999998
53834,53835,79.02799999999999
53835,53834,79.02799999999999
53835,53836,79.93799999999999
53836,53835,79.93799999999999
53835,23764,238.189
53836,49634,202.223
53836,53837,76.769
53837,53836,76.769
53837,53838,79.613
53838,53837,79.613
53837,23762,237.745
53838,49628,202.119
53838,53839,79.617
53839,53838,79.617
53839,23760,237.96699999999998
53840,23758,238.107
53840,53841,79.685
53841,53840,79.685
53841,49660,202.388
53842,53843,78.958
53843,53842,78.958
53842,23754,238.01500000000001
53843,49654,202.27700000000004
53843,53844,79.90100000000001
53844,53843,79.90100000000001
53844,53845,82.79599999999999
53845,53844,82.79599999999999
53844,23752,238.173
53845,53846,37.681
53846,53845,37.681
53846,53847,59.944
53847,53846,59.944
53846,41589,79.774
53847,41589,60.26
53847,41590,52.616
53848,53849,31.261
53849,53848,31.261
53848,23747,238.08
53849,53850,41.087
53850,53849,41.087
53850,22207,217.02299999999997
53850,53851,80.687
53851,53850,80.687
53851,53852,83.756
53852,53851,83.756
53852,23744,238.08599999999998
53852,26356,109.072
53853,53855,67.428
53855,53853,67.428
53854,53855,18.19
53855,53854,18.19
53854,20854,259.44
53855,23742,237.963
53856,48871,58.197
53857,53858,82.83099999999999
53858,53857,82.83099999999999
53858,54388,90.884
54388,53858,90.884
53862,53863,32.249
53862,41847,261.147
53863,41848,126.494
53864,20183,78.481
53865,53864,76.22
53866,53867,21.09
53867,53866,21.09
53866,53868,65.53699999999999
53868,53866,65.53699999999999
53866,53870,59.616
53867,25554,165.74
53867,26324,121.834
53868,53870,42.088
53870,53868,42.088
53869,53870,15.157
53870,53869,15.157
53869,53867,79.189
53870,41889,69.595
53871,24482,205.703
53872,53875,27.016
53875,53872,27.016
53872,53871,27.813000000000002
53873,53874,17.224
53874,53873,17.224
53873,53872,31.708
